"Model","Scenario","Region","Variable","Unit","2025","2030","2035","2040","2045","2050","2055","2060","2065","2070","2075","2080","2085","2090","2095","2100"
"OECD ENV-Growth 2023","SSP4","Chile","GDP|PPP","billion USD_2017/yr",489.677,527.661,588.009,666.206,762.635,868.359,977.438,1087.14,1200.03,1314.4,1425.96,1532.18,1632.99,1729.31,1822.43,1913.24
"OECD ENV-Growth 2023","SSP4","China","GDP|PPP","billion USD_2017/yr",30146.2,36259.1,41983.2,46694.5,51184.6,55111.7,58157.6,60787.6,62979.8,64313.6,64758.9,64483.9,63623.7,62363.5,60780.9,58796.4
"OECD ENV-Growth 2023","SSP4","C?te d'Ivoire","GDP|PPP","billion USD_2017/yr",187.758,254.886,340.225,432.117,532.187,644.843,773.217,917.289,1078.38,1257.54,1456.2,1673.55,1910.22,2166.19,2442.12,2742.47
"OECD ENV-Growth 2023","SSP4","Cameroon","GDP|PPP","billion USD_2017/yr",118.502,149.892,193.199,244.29,303.868,374.883,460.305,562.097,682.481,823.282,987.336,1176.79,1393.34,1640.75,1922.65,2235.6
"OECD ENV-Growth 2023","SSP4","Democratic Republic of the Congo","GDP|PPP","billion USD_2017/yr",135.911,176.527,232.035,308.428,403.929,520.625,660.168,821.496,1003.87,1205.78,1426.56,1663.41,1914.41,2177.07,2448.16,2724.82
"OECD ENV-Growth 2023","SSP4","Congo","GDP|PPP","billion USD_2017/yr",24.657,29.8939,36.0829,43.1335,51.2783,61.1023,73.0821,87.353,104.227,123.76,146.354,172.246,201.617,234.517,271.095,311.949
"OECD ENV-Growth 2023","SSP4","Colombia","GDP|PPP","billion USD_2017/yr",797.698,921.657,1096.97,1329.44,1611.31,1927.33,2272.24,2638.37,3026.54,3433.89,3856.58,4288.5,4732.29,5195.16,5682.63,6199.41
"OECD ENV-Growth 2023","SSP4","Comoros","GDP|PPP","billion USD_2017/yr",3.01843,3.72352,4.63027,6.15555,8.29562,11.0205,14.3135,18.1352,22.4859,27.3104,32.6235,38.4097,44.6401,51.3384,58.4941,66.1967
"OECD ENV-Growth 2023","SSP4","Cabo Verde","GDP|PPP","billion USD_2017/yr",5.10428,6.4304,7.82172,9.08575,10.2419,11.361,12.5229,13.7408,15.074,16.4791,17.9378,19.4356,21.0155,22.7369,24.657,26.8081
"OECD ENV-Growth 2023","SSP4","Costa Rica","GDP|PPP","billion USD_2017/yr",118.316,135.96,160.725,189.265,220.882,253.97,288.512,324.311,360.913,396.968,432.202,466.334,500.087,533.973,568.28,603.101
"OECD ENV-Growth 2023","SSP4","Cuba","GDP|PPP","billion USD_2017/yr",82.9867,103.385,130.348,168.518,216.347,272.119,333.939,400.923,474.103,553.544,639.88,732.743,832.038,938.537,1053.7,1178.5
"OECD ENV-Growth 2023","SSP4","Cyprus","GDP|PPP","billion USD_2017/yr",42.9015,49.5132,56.6429,63.9073,71.0794,77.7692,84.1599,90.5468,96.804,102.517,107.433,111.434,114.616,117.229,119.497,121.396
"OECD ENV-Growth 2023","SSP4","Czechia","GDP|PPP","billion USD_2017/yr",424.547,460.98,498.57,536.566,570.768,597.396,620.295,639.649,656.263,668.184,674.823,676.891,675.483,671.114,664.105,653.764
"OECD ENV-Growth 2023","SSP4","Germany","GDP|PPP","billion USD_2017/yr",4276.21,4506.75,4781.26,5114.83,5458.97,5749.83,5986.98,6189.87,6371.34,6526.65,6648.18,6719.42,6731.33,6687.79,6598.56,6470.55
"OECD ENV-Growth 2023","SSP4","Djibouti","GDP|PPP","billion USD_2017/yr",6.57003,8.64238,11.6829,14.6927,17.8022,21.1806,24.9177,28.9964,33.3744,37.9441,42.7414,47.7889,53.1335,58.8732,65.0408,71.6462
"OECD ENV-Growth 2023","SSP4","Denmark","GDP|PPP","billion USD_2017/yr",341.173,365.046,390.109,415.709,441.243,463.992,483.451,501.098,517.616,531.056,540.791,546.965,548.799,546.015,539.188,529.174
"OECD ENV-Growth 2023","SSP4","Dominican Republic","GDP|PPP","billion USD_2017/yr",247.217,315.589,392.107,473.196,560.698,653.549,751.672,854.239,963.469,1078.59,1200.57,1328.75,1463.77,1607.69,1762.72,1931.28
"OECD ENV-Growth 2023","SSP4","Algeria","GDP|PPP","billion USD_2017/yr",543.288,597.75,668.601,731.852,793.948,867.949,959.91,1070.86,1201.97,1348.22,1512.18,1696.9,1909.05,2155.05,2437.65,2756.36
"OECD ENV-Growth 2023","SSP4","Ecuador","GDP|PPP","billion USD_2017/yr",205.776,235.052,271.851,318.59,377.129,446.913,528.068,620.804,725.995,842.126,968.825,1104.79,1250.59,1407.34,1576.91,1761.59
"OECD ENV-Growth 2023","SSP4","Egypt","GDP|PPP","billion USD_2017/yr",1608.55,2134.88,2769.99,3474.96,4238.08,5102.49,6100.92,7226.62,8467.64,9797.15,11241.9,12796.5,14460,16249.3,18176.4,20243.4
"OECD ENV-Growth 2023","SSP4","Eritrea","GDP|PPP","billion USD_2017/yr",7.04007,8.39372,10.5359,13.4421,16.9767,21.0871,25.6713,30.503,35.5285,40.663,45.9567,51.2832,56.5052,61.6004,66.7068,71.9971
"OECD ENV-Growth 2023","SSP4","Western Sahara","GDP|PPP","billion USD_2017/yr",1.14805,1.2666,1.48425,1.78078,2.16967,2.6804300000000003,3.35771,4.24964,5.40884,6.88949,8.77433,11.1539,14.1102,17.7205,22.0632,27.2222
"OECD ENV-Growth 2023","SSP4","Spain","GDP|PPP","billion USD_2017/yr",1900.93,2037.09,2232.21,2468.04,2720.27,2962.91,3192.7,3408.84,3597.3,3741.66,3845.8,3918.07,3965.1,3987.56,3980.91,3938.49
"OECD ENV-Growth 2023","SSP4","Estonia","GDP|PPP","billion USD_2017/yr",47.9633,56.911,63.4186,68.1665,70.7092,71.6674,72.0138,72.4236,72.7304,72.5794,71.9011,70.7278,69.173,67.3627,65.3654,63.13
"OECD ENV-Growth 2023","SSP4","Ethiopia","GDP|PPP","billion USD_2017/yr",363.207,507.398,688.927,893.752,1119.62,1373.88,1660.41,1974.75,2315.29,2673.99,3051.26,3435.59,3818.9,4194.65,4562.5,4927.53
"OECD ENV-Growth 2023","SSP4","Finland","GDP|PPP","billion USD_2017/yr",265.788,286.107,304.925,324.77,343.684,359.748,374.223,388.492,402.472,414.49,423.506,429.192,431.888,431.972,429.681,424.949
"OECD ENV-Growth 2023","SSP4","Fiji","GDP|PPP","billion USD_2017/yr",13.3352,15.6872,18.4702,21.9445,26.1621,31.0365,36.5941,42.7506,49.5454,57.0098,65.2511,74.3577,84.4007,95.4148,107.519,120.841
"OECD ENV-Growth 2023","SSP4","France","GDP|PPP","billion USD_2017/yr",3022.77,3268.81,3508.62,3757.94,4002.82,4227.84,4435.67,4637,4830.28,5004.28,5158.7,5295.97,5415.67,5516.22,5592.73,5635.58
"OECD ENV-Growth 2023","SSP4","Micronesia","GDP|PPP","billion USD_2017/yr",0.35393199999999997,0.375212,0.422585,0.489174,0.572616,0.682974,0.8268800000000001,1.00828,1.23784,1.52393,1.88288,2.33111,2.88641,3.5682400000000003,4.39799,5.40492
"OECD ENV-Growth 2023","SSP4","Gabon","GDP|PPP","billion USD_2017/yr",36.0025,42.0031,50.7563,60.3553,71.0009,82.861,96.2088,111.208,127.871,145.994,165.64,186.608,208.79,232.337,257.453,284.342
"OECD ENV-Growth 2023","SSP4","United Kingdom","GDP|PPP","billion USD_2017/yr",3105.54,3386.85,3736.3,4175.87,4680.86,5181.7,5656.42,6117.92,6560.87,6961.07,7303.93,7580.82,7788.55,7929.03,8005.06,8015.4
"OECD ENV-Growth 2023","SSP4","Georgia","GDP|PPP","billion USD_2017/yr",74.022,96.6248,122.018,142.802,157.42,166.097,170.716,173.035,174.103,173.466,171.586,169.068,166.635,164.748,163.468,162.514
"OECD ENV-Growth 2023","SSP4","Ghana","GDP|PPP","billion USD_2017/yr",199.342,255.811,324.312,400.697,486.479,585.997,703.361,839.602,995.943,1170.18,1365.78,1582.97,1823.56,2088.28,2377.04,2692.2
"OECD ENV-Growth 2023","SSP4","Guinea","GDP|PPP","billion USD_2017/yr",44.4269,58.4108,78.7269,103.934,133.009,165.749,202.004,241.085,282.561,325.205,368.769,412.062,454.822,496.804,538.064,578.43
"OECD ENV-Growth 2023","SSP4","Gambia","GDP|PPP","billion USD_2017/yr",6.88655,8.95364,11.9017,15.1244,18.5713,22.376,26.5837,31.117,35.9098,40.8799,45.9818,51.1395,56.3142,61.4636,66.5697,71.713
"OECD ENV-Growth 2023","SSP4","Guinea-Bissau","GDP|PPP","billion USD_2017/yr",5.38701,6.83302,8.57423,10.4697,12.4422,14.5572,16.8503,19.2667,21.7654,24.296,26.8344,29.3273,31.7412,34.0609,36.3093,38.5216
"OECD ENV-Growth 2023","SSP4","Equatorial Guinea","GDP|PPP","billion USD_2017/yr",21.0139,20.4786,24.2334,29.2622,35.7802,43.9991,54.1587,66.4396,80.8706,97.1495,115.434,135.679,157.725,181.163,205.611,230.787
"OECD ENV-Growth 2023","SSP4","Greece","GDP|PPP","billion USD_2017/yr",336.856,373.248,405.542,441.689,475.723,504.713,530.095,552.421,571.025,584.29,592.514,596.614,597.674,595.966,590.928,581.554
"OECD ENV-Growth 2023","SSP4","Grenada","GDP|PPP","billion USD_2017/yr",2.02408,2.33822,2.72487,3.19354,3.73645,4.34054,5.02554,5.81437,6.72427,7.72436,8.80763,9.9833,11.2817,12.7316,14.3502,16.1445
"OECD ENV-Growth 2023","SSP4","Guatemala","GDP|PPP","billion USD_2017/yr",176.378,213.096,258.72,316.961,390.002,477.154,578.521,692.529,818.775,954.206,1099.63,1253.86,1417.03,1590.93,1776.96,1977.31
"OECD ENV-Growth 2023","SSP4","French Guiana","GDP|PPP","billion USD_2017/yr",16.1523,18.7812,21.5644,24.7245,28.3482,32.5007,37.233,42.5158,48.4644,55.0578,62.4621,70.571,79.3414,88.8575,99.261,110.701
"OECD ENV-Growth 2023","SSP4","Guam","GDP|PPP","billion USD_2017/yr",6.76873,8.49115,10.2457,12.0522,13.8678,15.625,17.3244,18.9895,20.6795,22.4064,24.2382,26.2099,28.3452,30.6658,33.1799,35.9268
"OECD ENV-Growth 2023","SSP4","Guyana","GDP|PPP","billion USD_2017/yr",59.5733,123.831,191.679,254.66,291.306,294.445,276.314,250.739,227.061,207.815,192.841,181.197,172.323,165.815,161.418,158.952
"OECD ENV-Growth 2023","SSP4","Hong Kong","GDP|PPP","billion USD_2017/yr",474.864,535.825,575.207,586.402,581.009,568.153,552.8,538.739,527.672,517.718,508.121,497.171,485.511,473.815,462.574,451.712
"OECD ENV-Growth 2023","SSP4","Honduras","GDP|PPP","billion USD_2017/yr",65.4587,78.9171,95.5578,115.418,138.103,164.845,196.299,232.368,273.767,320.779,373.477,431.482,495.153,565.423,643.476,730.819
"OECD ENV-Growth 2023","SSP4","Croatia","GDP|PPP","billion USD_2017/yr",141.742,161.246,176.471,187.1,193.531,196.397,197.289,197.628,197.991,198.246,198.294,198.062,197.74,197.462,197.229,196.921
"OECD ENV-Growth 2023","SSP4","Haiti","GDP|PPP","billion USD_2017/yr",32.7487,36.5962,45.162,55.444,67.1341,81.0142,97.7881,117.809,141.544,168.533,199.542,235.113,276.083,323.332,377.596,439.543
"OECD ENV-Growth 2023","SSP4","Hungary","GDP|PPP","billion USD_2017/yr",347.096,395.547,438.927,473.829,498.795,514.896,524.878,531.243,534.215,533.117,528.041,519.602,508.255,494.023,477.406,458.708
"OECD ENV-Growth 2023","SSP4","Indonesia","GDP|PPP","billion USD_2017/yr",4005.26,4972.65,5874.9,6745.72,7541.02,8290.89,9062.05,9837.71,10608,11385.8,12182.2,12994.6,13827.6,14681.8,15562.5,16477.7
"OECD ENV-Growth 2023","SSP4","India","GDP|PPP","billion USD_2017/yr",11852.9,15676.5,19510.6,23374.2,27224.3,31237.8,35515.5,39972.1,44547,49190,53979.2,58862.1,63867.2,69045,74482.3,80309.8
"OECD ENV-Growth 2023","SSP4","Ireland","GDP|PPP","billion USD_2017/yr",584.221,659.774,733.408,818.347,917.456,1021.87,1117.15,1203.04,1277.23,1334.63,1374.77,1400.66,1415.99,1422.48,1419.09,1403.71
"OECD ENV-Growth 2023","SSP4","Iran","GDP|PPP","billion USD_2017/yr",1473.82,1640.85,1840.21,1988.47,2095.88,2176.09,2238.41,2295.82,2350.71,2386.14,2400.62,2399.76,2390.56,2379.56,2369.22,2356.12
"OECD ENV-Growth 2023","SSP4","Iraq","GDP|PPP","billion USD_2017/yr",445.304,520.252,689.11,1014.58,1421.92,1887.08,2415.56,3012.9,3685.21,4430.66,5252.19,6141.99,7100.12,8135.7,9259.34,10481.7
"OECD ENV-Growth 2023","SSP4","Iceland","GDP|PPP","billion USD_2017/yr",21.9315,25.104,28.515,31.9057,34.8339,37.0051,38.5835,39.866,40.9636,41.7797,42.2584,42.384,42.1556,41.6072,40.7982,39.8034
"OECD ENV-Growth 2023","SSP4","Israel","GDP|PPP","billion USD_2017/yr",439.578,526.887,623.954,730.744,840.164,941.39,1041.32,1142.78,1245.24,1344.6,1439.36,1528.37,1611.73,1689.7,1762.01,1827.92
"OECD ENV-Growth 2023","SSP4","Italy","GDP|PPP","billion USD_2017/yr",2455.89,2583.08,2758.51,2945.89,3133.09,3295.19,3428.13,3533.94,3616.32,3673.24,3707.08,3722.27,3719.31,3695.23,3646.96,3571.76
"OECD ENV-Growth 2023","SSP4","Jamaica","GDP|PPP","billion USD_2017/yr",30.1838,32.5385,35.6744,40.3469,46.639,54.3564,63.5293,74.1942,86.413,99.9736,114.848,130.924,148.336,167.293,188.025,210.73
"OECD ENV-Growth 2023","SSP4","Jordan","GDP|PPP","billion USD_2017/yr",114.145,132.629,156.596,189.126,231.382,283.702,346.586,419.81,502.292,593.199,692.236,799.841,916.904,1043.51,1178.93,1323.26
"OECD ENV-Growth 2023","SSP4","Japan","GDP|PPP","billion USD_2017/yr",5485.67,5716.97,6044.13,6387.96,6738.98,7033.81,7249.56,7388.06,7458.59,7459.64,7400.39,7301.1,7173.92,7016.79,6821.86,6582.37
"OECD ENV-Growth 2023","SSP4","Kazakhstan","GDP|PPP","billion USD_2017/yr",582.083,670.027,777.271,884.028,983.47,1075.29,1172.85,1284.65,1417.63,1569.74,1738.72,1925.38,2133.81,2366.89,2625.65,2910.05
"OECD ENV-Growth 2023","SSP4","Kenya","GDP|PPP","billion USD_2017/yr",307.035,398.991,505.657,622.975,753.231,901.86,1072.4,1263.72,1477.47,1710.82,1965.56,2240.64,2536.56,2855.46,3201.93,3578.66
"OECD ENV-Growth 2023","SSP4","Kyrgyzstan","GDP|PPP","billion USD_2017/yr",39.4952,48.0516,57.8517,67.9004,77.8048,88.5074,100.725,114.557,130.228,147.679,167.013,188.404,212.428,239.6,270.096,304.103
"OECD ENV-Growth 2023","SSP4","Cambodia","GDP|PPP","billion USD_2017/yr",90.6875,123.228,162.378,205.985,254.417,310.574,375.459,452.399,540.593,637.096,742.257,856.689,981.505,1117.61,1266.5,1430.29
"OECD ENV-Growth 2023","SSP4","Kiribati","GDP|PPP","billion USD_2017/yr",0.25293699999999997,0.289877,0.366979,0.46526000000000006,0.580519,0.725097,0.915631,1.16944,1.50571,1.9433600000000002,2.50595,3.2187200000000002,4.12114,5.2584800000000005,6.67775,8.43053
"OECD ENV-Growth 2023","SSP4","South Korea","GDP|PPP","billion USD_2017/yr",2430.62,2674.17,2876.66,3043.13,3168.78,3236.04,3243.68,3204.9,3140.8,3052.44,2942.4,2812.87,2669.06,2514.71,2353.31,2190.49
"OECD ENV-Growth 2023","SSP4","Kuwait","GDP|PPP","billion USD_2017/yr",225.983,256.606,298.105,343.403,386.214,426.248,462.554,495.638,524.411,549.442,576.983,608.737,645.188,685.397,727.945,771.669
"OECD ENV-Growth 2023","SSP4","Laos","GDP|PPP","billion USD_2017/yr",65.6445,81.9298,101.305,121.519,142.671,165.814,191.428,219.281,249.581,281.631,316.241,353.464,393.977,438.55,488.016,543.174
"OECD ENV-Growth 2023","SSP4","Lebanon","GDP|PPP","billion USD_2017/yr",69.926,78.841,88.4344,99.2945,111.517,125.529,141.428,158.882,177.657,197.46,218.32,240.361,263.814,288.604,314.607,342.219
"OECD ENV-Growth 2023","SSP4","Liberia","GDP|PPP","billion USD_2017/yr",8.89204,12.1312,15.798,19.8152,24.0686,28.7333,33.9218,39.5461,45.553,51.8698,58.4723,65.2722,72.1343,79.0215,85.9165,92.8782
"OECD ENV-Growth 2023","SSP4","Libya","GDP|PPP","billion USD_2017/yr",156.525,178.899,192.524,222.689,270.288,334.514,415.27,510.588,618.112,735.791,865.421,1008.91,1167.75,1342.92,1533.76,1740.28
"OECD ENV-Growth 2023","SSP4","Saint Lucia","GDP|PPP","billion USD_2017/yr",2.95041,3.18046,3.46715,3.88087,4.42478,5.07075,5.80889,6.63942,7.57861,8.61554,9.74754,10.9664,12.2776,13.6998,15.2556,16.963
"OECD ENV-Growth 2023","SSP4","Sri Lanka","GDP|PPP","billion USD_2017/yr",273.455,320.006,366.449,408.385,445.704,483.731,525.765,571.377,620.505,673.467,731.498,795.558,866.269,943.173,1026.68,1118.42
"OECD ENV-Growth 2023","SSP4","Lesotho","GDP|PPP","billion USD_2017/yr",5.9243,6.60695,7.73717,8.93975,10.1561,11.4804,12.9773,14.6631,16.5794,18.7255,21.1104,23.7186,26.6049,29.8368,33.4771,37.5738
"OECD ENV-Growth 2023","SSP4","Lithuania","GDP|PPP","billion USD_2017/yr",110.763,126.154,135.297,141.956,146.454,147.476,146.397,144.348,142.041,139.569,136.567,133.094,129.256,125.238,121.213,117.19
"OECD ENV-Growth 2023","SSP4","Luxembourg","GDP|PPP","billion USD_2017/yr",76.042,87.3997,93.9659,97.6962,99.3627,100.556,101.427,102.223,102.952,103.254,103.019,102.227,100.94,99.2287,97.1554,94.7198
"OECD ENV-Growth 2023","SSP4","Latvia","GDP|PPP","billion USD_2017/yr",60.795,66.6395,71.8527,76.7972,81.1234,84.9637,87.9887,90.8482,93.6654,96.1535,98.1156,99.5591,100.551,101.194,101.508,101.321
"OECD ENV-Growth 2023","SSP4","Macao","GDP|PPP","billion USD_2017/yr",82.7664,100.875,120.311,139.126,155.38,167.812,176.98,184.095,189.627,192.377,192.242,189.13,183.468,175.93,167.198,157.688
"OECD ENV-Growth 2023","SSP4","Morocco","GDP|PPP","billion USD_2017/yr",336.533,398.796,473.92,552.628,634.147,725.01,829.599,948.584,1082.08,1227.62,1389.48,1571.96,1777.5,2010.14,2273.76,2573.51
"OECD ENV-Growth 2023","SSP4","Moldova","GDP|PPP","billion USD_2017/yr",37.7605,48.2267,59.4609,69.2408,77.0389,82.7046,86.8026,89.9635,92.5781,94.3342,95.242,95.5531,95.6438,95.7674,95.9396,95.9536
"OECD ENV-Growth 2023","SSP4","Madagascar","GDP|PPP","billion USD_2017/yr",50.8714,64.3786,83.0943,104.983,129.805,158.854,193.092,232.991,279.372,332.44,393.077,461.114,537.067,622.196,718.611,828.865
"OECD ENV-Growth 2023","SSP4","Maldives","GDP|PPP","billion USD_2017/yr",13.4647,17.4033,21.5275,25.7983,30.0625,34.2089,38.3406,42.5826,46.8666,50.6752,54.0299,56.8986,59.5273,62.1657,65.0167,68.0592
"OECD ENV-Growth 2023","SSP4","Mexico","GDP|PPP","billion USD_2017/yr",2645.37,3026.7,3483.19,4022.32,4653.11,5356.02,6115.2,6899.88,7716.03,8567.84,9448.9,10344.2,11247.5,12153.8,13062.7,13975.2
"OECD ENV-Growth 2023","SSP4","North Macedonia","GDP|PPP","billion USD_2017/yr",38.4392,45.6073,52.2414,58.7652,65.22,71.4268,77.4778,83.3892,89.9709,97.3062,104.691,111.623,117.876,123.462,128.411,132.749
"OECD ENV-Growth 2023","SSP4","Mali","GDP|PPP","billion USD_2017/yr",55.5534,72.4981,98.4867,131.43,171.583,220.118,277.72,343.783,418.118,500.819,591.776,690.088,794.784,905.436,1022.63,1145.03
"OECD ENV-Growth 2023","SSP4","Malta","GDP|PPP","billion USD_2017/yr",29.0761,34.6785,40.0466,44.0212,46.8804,48.887,50.4375,51.8317,52.8451,53.5594,53.7923,53.5426,52.8613,51.9115,50.8879,49.9127
"OECD ENV-Growth 2023","SSP4","Myanmar","GDP|PPP","billion USD_2017/yr",238.781,279,326.918,373.604,417.978,464.392,515.253,569.948,629.973,695.595,766.39,842.588,925.406,1016.5,1117.82,1230.99
"OECD ENV-Growth 2023","SSP4","Montenegro","GDP|PPP","billion USD_2017/yr",15.24,17.61,19.7619,21.4601,22.7843,23.8267,24.7098,25.5121,26.2739,26.9518,27.522,28.0039,28.4116,28.7805,29.1068,29.3759
"OECD ENV-Growth 2023","SSP4","Mongolia","GDP|PPP","billion USD_2017/yr",46.8166,56.2601,67.1309,78.042,89.0339,101.267,115.575,132.135,151.219,172.442,195.797,221.554,249.929,281.142,315.334,352.809
"OECD ENV-Growth 2023","SSP4","Mozambique","GDP|PPP","billion USD_2017/yr",48.3351,78.0756,116.94,155.447,191.763,229.434,270.209,313.828,360.321,409.253,460.526,512.92,565.971,618.244,669.304,718.811
"OECD ENV-Growth 2023","SSP4","Mauritania","GDP|PPP","billion USD_2017/yr",30.756,38.4735,49.4013,61.7349,75.8947,92.6588,112.593,135.948,163.027,193.694,228.545,267.681,311.373,359.752,412.973,471.852
"OECD ENV-Growth 2023","SSP4","Mauritius","GDP|PPP","billion USD_2017/yr",32.4593,38.3221,44.5515,51.0684,57.7982,64.4584,71.1733,77.6781,83.8434,89.8013,95.6039,101.34,107.018,112.715,118.583,124.828
"OECD ENV-Growth 2023","SSP4","Malawi","GDP|PPP","billion USD_2017/yr",33.199,41.5217,53.3042,69.8778,89.9448,113.317,139.835,168.858,199.982,232.933,267.764,303.605,339.957,376.072,411.577,446.178
"OECD ENV-Growth 2023","SSP4","Malaysia","GDP|PPP","billion USD_2017/yr",1090.28,1327.23,1566.26,1782.12,1983.01,2175.56,2367.23,2561.55,2758.44,2953.71,3148.82,3346.58,3551.25,3766.24,3993.77,4235.02
"OECD ENV-Growth 2023","SSP4","Mayotte","GDP|PPP","billion USD_2017/yr",9.66521,13.2323,17.23,22.3214,28.7825,36.9223,47.1353,59.7291,75.3236,94.60210000000001,118.434,147.828,184.064,228.706,283.677,351.325
"OECD ENV-Growth 2023","SSP4","Namibia","GDP|PPP","billion USD_2017/yr",26.4236,30.2786,35.6333,42.7449,51.6422,62.2883,74.8315,89.2195,105.557,123.729,143.426,164.602,187.216,211.482,237.616,265.77
"OECD ENV-Growth 2023","SSP4","New Caledonia","GDP|PPP","billion USD_2017/yr",11.836,14.8865,18.1124,21.3397,24.3473,26.9954,29.3268,31.4775,33.4894,35.3024,36.9099,38.3585,39.6565,40.8257,41.8592,42.7325
"OECD ENV-Growth 2023","SSP4","Niger","GDP|PPP","billion USD_2017/yr",41.3144,56.8247,81.4795,112.228,149.626,196.401,255.611,329.41,420.834,532.826,669.247,832.605,1025.9,1253.64,1520.11,1831.84
"OECD ENV-Growth 2023","SSP4","Nigeria","GDP|PPP","billion USD_2017/yr",1185.13,1418.27,1796.95,2235.16,2744.4,3357.79,4107.18,5006.09,6075.64,7330.38,8791.91,10476.4,12404.5,14598.3,17077.4,19850.2
"OECD ENV-Growth 2023","SSP4","Nicaragua","GDP|PPP","billion USD_2017/yr",44.5433,53.0333,63.705,76.4002,90.8661,107.966,128.104,151.184,177.934,208.292,242.727,281.091,323.897,372.044,426.527,488.511
"OECD ENV-Growth 2023","SSP4","Netherlands","GDP|PPP","billion USD_2017/yr",1014.01,1110.74,1194.08,1271.06,1337.95,1389.88,1428.69,1459.88,1485.77,1505.22,1517.36,1519.83,1510.64,1489.59,1457.56,1417.36
"OECD ENV-Growth 2023","SSP4","Norway","GDP|PPP","billion USD_2017/yr",365.437,399.861,437.383,475.269,511.135,542.959,570.703,596.31,620.162,640.109,655.873,667.039,673.169,674.331,670.878,662.937
"OECD ENV-Growth 2023","SSP4","Nepal","GDP|PPP","billion USD_2017/yr",136.076,174.699,219.517,267.267,317.45,373.636,438.247,512.59,599.611,700.71,817.71,950.029,1099.47,1270.01,1466.69,1694.54
"OECD ENV-Growth 2023","SSP4","New Zealand","GDP|PPP","billion USD_2017/yr",223.282,252.837,284.896,318.427,353.177,384.805,412.629,438.502,462.52,483.08,499.32,511.087,518.23,520.703,518.504,511.779
"OECD ENV-Growth 2023","SSP4","Oman","GDP|PPP","billion USD_2017/yr",173.087,202.85,239.426,281.671,328.385,377.115,429.777,485.843,544.857,604.151,664.34,726.543,793.386,867.578,949.305,1036.34
"OECD ENV-Growth 2023","SSP4","Pakistan","GDP|PPP","billion USD_2017/yr",1360.53,1727.63,2182.24,2749.73,3437.67,4267.02,5254.82,6403.93,7737.94,9256.44,10991.3,12937.8,15098.2,17488,20125.5,23054
"OECD ENV-Growth 2023","SSP4","Panama","GDP|PPP","billion USD_2017/yr",168.143,204.484,243.75,284.06,326.02,368.868,412.876,458.471,506.079,555.638,608.368,664.433,724.199,787.833,855.924,929.034
"OECD ENV-Growth 2023","SSP4","Peru","GDP|PPP","billion USD_2017/yr",474.594,551.186,643.162,755.609,889.649,1042.88,1213.74,1400.68,1605.07,1826.84,2067.23,2326.05,2605.07,2905.45,3229.37,3580.96
"OECD ENV-Growth 2023","SSP4","Philippines","GDP|PPP","billion USD_2017/yr",1173.33,1594.83,2050.88,2482.43,2903.54,3342.76,3810.89,4307.06,4834.74,5385.01,5958.32,6561.01,7202.15,7887.04,8622.76,9410.28
"OECD ENV-Growth 2023","SSP4","Papua New Guinea","GDP|PPP","billion USD_2017/yr",36.966,43.6571,54.0274,66.6934,81.4255,99.2115,120.956,147.042,177.936,213.509,254.1,299.919,351.642,410.084,475.935,549.597
"OECD ENV-Growth 2023","SSP4","Poland","GDP|PPP","billion USD_2017/yr",1427.74,1682.03,1900.74,2083.05,2190.29,2247.44,2271.24,2279.92,2277.27,2256.98,2217.23,2162.1,2099.61,2036.6,1975.79,1914.8
"OECD ENV-Growth 2023","SSP4","Puerto Rico","GDP|PPP","billion USD_2017/yr",107.656,112.866,117.766,121.59,124.595,126.819,129.024,131.469,134.543,138.08,141.963,146.163,150.828,156.021,161.747,168.026
"OECD ENV-Growth 2023","SSP4","North Korea","GDP|PPP","billion USD_2017/yr",58.4156,75.1861,94.2828,113.18,129.188,144.302,159.535,175.549,193.035,211.945,230.911,249.818,268.349,286.65,305.033,323.565
"OECD ENV-Growth 2023","SSP4","Portugal","GDP|PPP","billion USD_2017/yr",374.397,413.937,454.872,498.097,538.028,572.435,601.562,626.384,647.03,662.031,671.865,677.331,679.379,677.867,672.021,661.229
"OECD ENV-Growth 2023","SSP4","Paraguay","GDP|PPP","billion USD_2017/yr",103.285,122.868,145.597,171.426,201.561,235.789,274.545,317.903,366.43,418.812,475.443,536.164,601.781,673.104,750.75,835.386
"OECD ENV-Growth 2023","SSP4","French Polynesia","GDP|PPP","billion USD_2017/yr",5.44542,6.31498,7.34581,8.61031,10.0669,11.5544,13.0229,14.4968,15.9707,17.397,18.747700000000002,20.0276,21.2309,22.3645,23.4261,24.406
"OECD ENV-Growth 2023","SSP4","Qatar","GDP|PPP","billion USD_2017/yr",284.051,340.286,385.017,419.966,450.882,482.616,515.332,551.848,589.227,620.494,644.964,665.887,686.432,708.719,732.442,755.218
"OECD ENV-Growth 2023","SSP4","Romania","GDP|PPP","billion USD_2017/yr",605.722,687.62,765.619,832.667,883.849,916.968,938.297,952.044,960.554,962.003,958.646,951.131,940.705,928.206,913.984,896.52
"OECD ENV-Growth 2023","SSP4","Russian Federation","GDP|PPP","billion USD_2017/yr",3930.24,4231.05,4670.1,5118.54,5555.59,5962.45,6374.32,6828.28,7279.64,7719.93,8127.63,8501.32,8853.33,9195.3,9520.91,9803.2
