,ISO3,CDD,Year_ref,Year_past,GDP_past,GDP,gdp_historical_growth,CDD_ssp1_rcp26_2100,CDD_ssp2_rcp45_2100,CDD_ssp5_rcp60_2100,Country,income_group,CDD_ssp1_rcp26_2100_diff,CDD_ssp2_rcp45_2100_diff,CDD_ssp5_rcp60_2100_diff,exposure_times_cdd,ac_adoption,gdp_const_ssp1_rcp26,gdp_const_ssp2_rcp45,gdp_const_ssp5_rcp60,gdp_const_ssp1_rcp26_custom_exp_cdd,gdp_const_ssp2_rcp45_custom_exp_cdd,gdp_const_ssp5_rcp60_custom_exp_cdd
84,LBY,1725.61074,2019,1999.0,26668.4443358796,22535.4456198617,-0.008384233407065733,1949.0,2317.0,2464.0,Libya,upper middle,223.38925999999992,591.3892599999999,738.3892599999999,645.2290447862831,0.6260865618011378,0.00042062226806205416,0.0008406594886858354,0.0009511380270263992,0.005760131180208905,0.005424720185962295,0.005308056720282117
85,LTU,150.80232,2019,1995.0,10640.3600314613,37184.4536013211,0.05351780152665708,258.0,417.0,460.0,Lithuania,high,107.19767999999999,266.19768,309.19768,100.49167547091297,0.33361983110795,0.005123784950197274,0.010570772927922523,0.009288315175210782,,0.0017964191647894534,0.0019755060359416543
86,LUX,165.42047,2019,1990.0,70860.8191239509,114542.496933956,0.0166974647952447,334.0,505.0,637.0,Luxembourg,high,168.57953,339.57953,471.57953,142.3751247470084,0.13931374546929753,,,,,,
87,MDG,1609.82872,2019,1990.0,1808.74353873908,1585.47165110942,-0.004532816052504773,1511.0,2028.0,2117.0,Madagascar,low,-98.82871999999998,418.17128,507.17128,1587.5519326653057,0.013837986027913751,,0.022586821601247697,0.02374757744800471,0.03979240609975321,0.039182173565700085,0.03909569848765648
88,MWI,1529.49885,2019,1990.0,936.986299651878,1517.70316939192,0.016769564886886412,1848.0,2513.0,2809.0,Malawi,low,318.50115000000005,983.50115,1279.50115,1509.7252642859437,0.012928146833229959,0.021793521865142385,0.028184093650896802,0.029335475356005558,0.03993233216642644,0.039317721228681046,0.03910384727241434
89,MYS,3342.81154,2019,1990.0,10607.7680731014,27674.3974895709,0.03361901022731417,3306.0,3818.0,3986.0,Malaysia,upper middle,-36.81154000000015,475.18845999999985,643.1884599999998,432.510606477144,0.8706147201833747,3.8058503359916784e-06,0.01363752791112427,0.013686969954072037,0.014584795988200394,0.014609929626722584,0.014615096686092288
90,MLI,3969.02617,2019,1990.0,1336.57190539601,2219.04674252443,0.017635411604186357,4323.0,4902.0,5286.0,Mali,low,353.9738299999999,932.9738299999999,1316.97383,3873.752457375073,0.024004304467694415,0.011499528354499189,0.0168952088501646,0.018719678603975165,0.04672871081352725,0.04673359253047793,0.046733086973864246
91,MRT,3721.76061,2019,1990.0,4611.94118707035,5505.64633125718,0.006126460153105917,4479.0,4998.0,5274.0,Mauritania,lower middle,757.2393900000002,1276.2393900000002,1552.2393900000002,3351.386411550759,0.09951585748263392,0.007105037462915353,0.009111329234916754,0.009855002109861122,0.03505372964365239,0.035056549651686364,0.035056038193182815
92,MUS,2376.85923,2019,1990.0,8233.91191179834,23676.4135788934,0.037092696623525434,2263.0,2616.0,2775.0,Mauritius,high,-113.85923000000003,239.14076999999997,398.14077,682.0842653196239,0.7130312739136748,,0.0001801587213037248,0.0002708298349969329,0.004856911677555864,0.004583123016881352,0.004473873231219061
93,MEX,1233.20239,2019,1990.0,15218.3084360329,20064.5004997154,0.00957844118197615,1269.0,1595.0,1856.0,Mexico,upper middle,35.79761000000008,361.7976100000001,622.7976100000001,611.0928701501208,0.5044666835667413,0.0002182452742431895,0.0015081470003037722,0.0020451958654092994,0.00807943944992573,0.007605652319674139,0.007300117699385211
94,MNG,121.57768,2019,1990.0,5030.07325208107,12458.0184257633,0.031767597498466804,167.0,305.0,357.0,Mongolia,lower middle,45.42232,183.42232,235.42232,100.96321278374892,0.16955799137021765,0.015290067584033284,0.020438005537928516,0.022241706529837257,,0.012874839608031374,0.01463035862260531
95,MNE,384.05217,2019,1997.0,12579.285087423,21533.963774298,0.02473644590428048,389.0,625.0,662.0,Montenegro,upper middle,4.94783000000001,240.94783,277.94783,238.3741119735706,0.3793184088152123,0.00023385160079025802,0.004818400731165795,0.005031730714357918,0.008318853439984286,0.008597213667613346,0.008507815726115364
96,MAR,897.2608,2019,1990.0,4119.8720703125,8217.5986328125,0.024094517632962775,1141.0,1480.0,1591.0,Morocco,lower middle,243.73919999999998,582.7392,693.7392,761.7528190286617,0.1510240734592866,0.00692252196225418,0.010121012260010165,0.010685493742467633,0.019476954009097103,0.01892680850241235,0.018776736184021425
97,MOZ,2251.88349,2019,1990.0,460.123696680511,1285.18275959651,0.03605407640082814,2551.0,3101.0,3418.0,Mozambique,low,299.11650999999983,849.1165099999998,1166.1165099999998,2229.050927039311,0.010139318069554926,0.02039155980019025,0.026812579255724334,0.028480385843437928,0.041424527238264286,0.05375571284821734,0.05377893767487141
98,MMR,3027.15466,2019,1990.0,581.613311207808,4829.53670703209,0.07571940905911245,3353.0,3920.0,4094.0,Myanmar,lower middle,325.84533999999985,892.8453399999999,1066.8453399999999,2786.7200205457634,0.07942595158129007,0.0059040930689251425,0.010042322475753318,0.010794593499095173,0.03669214342958016,0.0367180780785934,0.03672278535253137
99,NAM,2077.20185,2019,1990.0,6223.45299390074,10009.578071046,0.01652181210744197,1737.0,2384.0,2624.0,Namibia,upper middle,-340.2018499999999,306.7981500000001,546.7981500000001,1601.5408996329547,0.22899120293342956,,0.002871295004183594,0.004211979228571083,0.016119120582498203,0.015494019023783112,0.015311888254099904
100,NPL,1619.24067,2019,1990.0,1554.6020430045,3922.08133124638,0.0324250411926752,2109.0,2530.0,2694.0,Nepal,lower middle,489.7593300000001,910.7593300000001,1074.75933,1530.5469961558613,0.05477485557729889,0.013172508206068745,0.01609246115043339,0.016786016070371,0.027548781100894537,0.027193765646211343,0.027074126140970156
101,NLD,134.09884,2019,1990.0,36461.4190196424,56784.0372529824,0.015393154166584377,200.0,289.0,394.0,Netherlands,high,65.90116,154.90116,259.90116,97.08431622448187,0.2760241906307178,,0.0009651790383518044,0.004511781704963802,,,
102,NZL,155.26919,2019,1990.0,27998.3977677454,43272.5669090792,0.015126071783313266,166.0,297.0,355.0,New Zealand,high,10.730809999999991,141.73081,199.73081,102.37080855414578,0.3406882037953197,,0.00461530870278426,0.006577114733384626,,,
103,NIC,3015.66863,2019,1990.0,3409.79425137619,5398.09441484394,0.01596731079538305,3202.0,3605.0,3779.0,Nicaragua,lower middle,186.33136999999988,589.3313699999999,763.3313699999999,2730.933768581814,0.09441848437379075,0.003471008708650025,0.007341278151062447,0.008369445533916275,0.035258092639375516,0.03528252683891675,0.035289815204490926
104,NER,3954.08747,2019,1990.0,1077.91146474223,1217.44598648234,0.004206403936683367,4443.0,5022.0,5406.0,Niger,low,488.91253000000006,1067.91253,1451.91253,3916.6786405072344,0.009460799685537924,0.02003601980692804,0.024813396843728075,0.02651404704107141,0.054516953183710415,0.05452025626522161,0.05451905276116675
105,NGA,3251.74999,2019,1990.0,3259.58117509029,5076.36829020617,0.015393043020967223,3721.0,4279.0,4545.0,Nigeria,lower middle,469.2500100000002,1027.2500100000002,1293.2500100000002,2970.6924167876846,0.08643271287049814,0.006579980980052635,0.009748389258512402,0.010681316609904679,0.03607328689422218,0.03608875222842034,0.03609228087506677
106,NOR,26.5493,2019,1990.0,42302.2634118752,64983.3542076922,0.014913231446203268,57.0,91.0,150.0,Norway,high,30.4507,64.4507,123.4507,25.63267952539642,0.03452522193065655,,,,,,
107,OMN,3571.08601,2019,1990.0,30462.2010842738,33814.1116228719,0.003606197521739407,3396.0,3826.0,4090.0,Oman,high,-175.08601,254.91399,518.91399,124.28069614349825,0.9651980669758502,0.012212421457055811,0.012217110282164656,0.012217002426054835,0.012083749403317912,0.012103452983991403,0.01211094383144351
108,PAK,2683.01501,2019,1990.0,3061.53338764049,5157.546571801,0.01814700534083724,3292.0,3578.0,3760.0,Pakistan,lower middle,608.9849899999999,894.9849899999999,1076.98499,2449.728494180729,0.08694938900817828,0.008475396994685358,0.010082561476934426,0.010841920895928059,0.03584742771124794,0.035864050857852936,0.03587190229063597
109,PAN,2888.57141,2019,1990.0,11211.8311737749,32788.3325108816,0.03769671218445403,3045.0,3422.0,3691.0,Panama,high,156.42858999999999,533.42859,802.42859,190.51340821651937,0.9340458028640118,0.012301509815964451,0.012345340637491153,0.012368030433841604,0.012442821905438661,0.012470253443640722,0.01248339033369894
110,PNG,1424.25797,2019,1990.0,2907.40181039141,3947.93392384711,0.010605239407552425,2586.0,2966.0,3251.0,Papua New Guinea,lower middle,1161.74203,1541.74203,1826.74203,1346.2343779247626,0.0547819241448495,0.017782848705533594,0.01875324289814362,0.019254435995045283,0.02706858668593215,0.03924343834583821,0.03926805083805762
111,PRY,2067.12364,2019,1990.0,8818.62937058954,13609.72300919,0.015075191337133198,2077.0,2753.0,2899.0,Paraguay,upper middle,9.876360000000204,685.8763600000002,831.8763600000002,1336.3433770836352,0.3535251829040882,6.890113413926535e-05,0.002892425169745083,0.0032295715842209916,0.011916124635232395,0.011378480735948493,0.02347861405640539
112,CHN,1152.79527,2019,1990.0,1423.89634790711,15977.7638279876,0.0869465635648794,1344.0,1581.0,1764.0,China,upper middle,191.20472999999993,428.2047299999999,611.2047299999999,714.6142598763481,0.38010306038439234,0.0017523798850944683,0.0029891456346591294,0.00358869477661794,0.010797406009864563,0.01046085789206841,0.010238335279854516
113,PER,604.3276,2019,1990.0,5240.25762333255,12735.16827797,0.03109420621447545,1254.0,1381.0,1508.0,Peru,upper middle,649.6724,776.6724,903.6724,454.40302003946584,0.2480849459143255,0.008408131092767501,0.00872371841765096,0.008947621883407697,0.01377794966336121,0.013575073702102092,0.013391979066057935
114,PHL,3262.38354,2019,1990.0,4232.47759456684,8731.86086888555,0.025286516885039134,3361.0,3666.0,3867.0,Philippines,lower middle,98.61646000000019,403.6164600000002,604.6164600000002,2606.5518084568453,0.20102839641691994,0.0008499107837018904,0.0027808437054237523,0.003689861807612882,0.029140557185916016,0.029156547162712654,0.029164122882370025
115,BOL,963.39522,2019,1990.0,4437.86683057006,8528.74880360829,0.022782149926718676,1913.0,1835.0,2006.0,Bolivia,lower middle,949.60478,871.60478,1042.6047800000001,808.5600961983902,0.16071817732457694,0.010820005030087954,0.010588739158613025,0.011058084167476112,0.017934760401054017,0.018018360023199342,0.017840183605372983
116,POL,252.14149,2019,1990.0,11259.4374539943,33159.7644200741,0.037948201747651344,355.0,510.0,573.0,Poland,high,102.85851,257.85851,320.85851,144.40992056559458,0.427266331433218,0.00451922825775708,0.004432820178149832,0.004162749811859046,0.0023980659732447673,0.0034270091290768967,0.0033465927211460134
117,PRT,294.47128,2019,1990.0,23556.8562074936,34945.6615139469,0.01369211120575442,643.0,860.0,965.0,Portugal,high,348.52872,565.52872,670.52872,155.24563952032827,0.47279870715973293,0.0026758213863851132,0.002096982906490741,0.001849000645752108,0.002543908629161873,0.0020077022482054563,0.0017707415606664778
118,PRI,2860.65615,2019,1990.0,21595.9785599867,34792.6467473505,0.01658075102326695,2610.0,2890.0,3147.0,Puerto Rico,high,-250.6561499999998,29.343850000000202,286.3438500000002,131.1157936878729,0.9541658323081322,0.00018809954230025738,0.011807618129566322,0.011821253714332736,,0.011686107909895549,0.011710142589984818
119,QAT,3674.9178,2019,2000.0,79400.4334133216,90840.429077198,0.007109395441585731,4247.0,4707.0,5115.0,Qatar,high,572.0821999999998,1032.0821999999998,1440.0821999999998,2.4069367184385004e-26,1.0,0.0003071311211690908,0.0002659556137849517,0.00023268687286459588,,,
120,MDA,487.04149,2019,1995.0,5617.90810461968,12776.9218268725,0.034829538708746055,676.0,904.0,937.0,Moldova,lower middle,188.95851,416.95851,449.95851,371.37552377367297,0.2374868847956404,0.006331360884210602,0.00863497258437218,0.008813001798867237,0.01499281917247175,0.014428768352065413,0.014353868946884507
121,MKD,460.43918,2019,1990.0,11111.2456377054,16773.081717702,0.014301914724352827,570.0,852.0,920.0,North Macedonia,upper middle,109.56081999999998,391.56082,459.56082,314.9514424584016,0.315976015641411,0.0035658193209655575,0.006487029714779435,0.006749471722172329,0.011830296651681005,0.011148207259494392,0.01098986369416477
122,COG,2717.22163,2019,1990.0,5007.31924472282,3695.06169357,-0.010424711062097303,3006.0,3727.0,3952.0,Congo Republic,lower middle,288.77837,1009.77837,1234.77837,2576.081520493251,0.05194280361545223,0.008017296623407555,0.014009803808078924,0.014921469859510372,0.04009704474445441,0.040143918810209955,0.04015168239672562
123,ROU,463.8894,2019,1990.0,13376.1021638667,30000.977830377,0.02824534684567559,677.0,923.0,999.0,Romania,high,213.11059999999998,459.1106,535.1106,218.80630189286285,0.528322264115406,0.0017726343410298107,0.002016553307005786,0.0019992567818738483,0.00435034480678409,0.0037517750996676202,0.0035870565247346775
124,RUS,201.01531,2019,1990.0,21482.748046875,27254.57421875,0.008239663171199396,359.0,597.0,612.0,Russia,upper middle,157.98469,395.98469,410.98469,130.71577634978695,0.349722285582193,0.010209734053918229,0.00731460678388518,0.007217717462778106,0.0049131241259317004,0.005730615558518615,0.0056977283280992275
125,RWA,725.05754,2019,1990.0,933.013442984018,2190.6709601992,0.029869953886457745,961.0,1698.0,1900.0,Rwanda,low,235.94245999999998,972.94246,1174.94246,709.2042805232545,0.02186482948200985,0.021515649651720148,0.028379469968607962,0.028902277489034622,0.0366249782193524,0.0354056328734067,0.035174402856441356
126,VCT,3161.65295,2019,1990.0,6480.04231703346,14183.2389300494,0.027379630656673593,3748.0,4032.0,4341.0,St. Vincent and the Grenadines,upper middle,586.3470499999999,870.3470499999999,1179.3470499999999,1864.736977032506,0.41020187651130213,0.0014930601507525676,0.0019715843153265133,0.002383589829984878,0.02301500533312839,0.023024006182843948,0.023030216545781412
127,SAU,3540.35991,2019,1990.0,42163.801724703,47024.5443161916,0.0037694178667166955,3495.0,4055.0,4384.0,Saudi Arabia,high,-45.35991000000013,514.6400899999999,843.6400899999999,1.638093835711563,0.9995373086699223,0.00854451555840674,0.008485262428613138,0.00845412435635029,0.007976950616254141,0.007997693041758458,0.008003842195001054
128,SEN,3172.68754,2019,1990.0,2469.60318819172,3430.48388209103,0.011397002748277929,3763.0,4177.0,4373.0,Senegal,lower middle,590.3124600000001,1004.3124600000001,1200.31246,3024.273802404306,0.046778554687327945,0.011233227835525383,0.013843051433325426,0.014684214599007595,0.04109982456755623,0.04111176211962353,0.04111518166077288
129,SRB,522.21073,2019,1995.0,7752.20257571563,18306.8118974969,0.0364526913184271,756.0,1021.0,1086.0,Serbia,upper middle,233.78927,498.78927,563.78927,335.1762004904208,0.35815910850697996,0.004181664581423439,0.005487115704085221,0.005637017709436254,0.010293331490167867,0.009679968344666667,0.009549630893073369
130,SLE,3070.6211,2019,1990.0,1433.118655869,1655.84325026579,0.0049937185681903085,3507.0,4015.0,4203.0,Sierra Leone,low,436.37890000000016,944.3789000000002,1132.3789000000002,3024.2578830721013,0.015098970344435636,0.01758808102068521,0.022140943532774182,0.023124554018234322,0.05049237301973086,0.0505123080586416,0.05051669548511728
131,SVK,290.60547,2019,1992.0,11695.3492278696,32056.2997333253,0.038050604680246236,442.0,602.0,683.0,Slovakia,high,151.39452999999997,311.39453,392.39453,159.8937968964792,0.44979082156822725,0.003577530893940084,0.003600688836365995,0.003426095988029454,0.003761102685901907,0.0037070478252665406,0.0035140408941203294
132,SVN,350.47239,2019,1995.0,21480.327975747,39034.2332483558,0.025199843063612892,486.0,763.0,780.0,Slovenia,high,135.52760999999998,412.52761,429.52761,159.89305714064994,0.5437784495929909,0.0012552341954534807,0.0008005098992003301,0.0007603098822115406,0.001408421563101614,0.0008758747076027529,0.00083355017512865
133,SLB,3151.46672,2019,1990.0,2192.10302486372,2616.9084045149,0.006126700694552678,3086.0,3454.0,3678.0,Solomon Islands,lower middle,-65.4667199999999,302.5332800000001,526.5332800000001,3054.74766136237,0.03069017293561338,,0.010477056905752624,0.013464973034872374,0.04454403254236183,0.04457047918204804,0.04458161204610889
134,SOM,3207.82899,2019,2013.0,889.16667704912,1138.28593747493,0.042024744340001696,3805.0,4235.0,4484.0,Somalia,low,597.17101,1027.17101,1276.17101,3180.5988583532708,0.008488648157871093,0.02363736370813707,0.02688110556078427,0.028069935389583467,0.05537762926030099,0.055389324840037446,0.05539307742073274
135,ZAF,824.97062,2019,1990.0,10391.9641372069,13852.20596866,0.009960021249443063,1025.0,1386.0,1570.0,South Africa,upper middle,200.02937999999995,561.02938,745.02938,581.913162682727,0.29462559202080796,0.003436446757634881,0.005824303336457115,0.006395830962377724,0.01315333471803326,0.01251598587249969,0.012257593182053217
136,ESP,688.24775,2019,1990.0,27543.221532287,40782.2350436035,0.013626142735464919,837.0,1155.0,1223.0,Spain,high,148.75225,466.75225,534.75225,169.94474687673252,0.7530762042059236,,,,0.00015344505661851748,,
137,LKA,3119.25796,2019,1990.0,4040.02841677856,13639.0218853482,0.04284712575471916,3422.0,3805.0,3948.0,Sri Lanka,lower middle,302.7420400000001,685.7420400000001,828.7420400000001,1911.7437040135821,0.38711586905316986,0.000981097375090556,0.0018561753805059755,0.0021128825308331933,0.023493731905273263,0.023511380891689804,0.02351597852768461
138,PSE,1603.84507,2019,1994.0,3951.20549285021,6245.44869712345,0.01848200743902151,1607.0,2029.0,2272.0,Palestine,lower middle,3.154929999999922,425.1549299999999,668.1549299999999,1427.4080546661003,0.11000876495751533,0.00012903465862601493,0.008119276726647806,0.009933721647810145,0.02221345937388497,0.021740458233184157,0.021518013744911135
139,SDN,3927.35561,2019,1990.0,2756.53002929688,4133.13037109375,0.014065673524947364,4435.0,5056.0,5471.0,Sudan,low,507.64438999999993,1128.64439,1543.64439,3677.472811815766,0.0636262215593546,0.00761955555123639,0.01114906465882326,0.012514131106140969,0.03872378206286853,0.03872713136730366,0.038725577438455394
140,SUR,3173.00176,2019,1990.0,13633.7507927564,18449.1992080755,0.010484671660433653,3615.0,3978.0,4278.0,Suriname,upper middle,441.9982399999999,804.9982399999999,1104.99824,1330.932946085076,0.5805445295167198,0.0005677229295348862,0.0008962403158707666,0.0011060011009067505,0.019693711780904177,0.019706777671796516,0.019713390300736267
141,SWZ,970.20666,2019,1990.0,4909.26630206767,8501.26632860999,0.019114547587192776,1472.0,1920.0,2180.0,Eswatini,lower middle,501.79333999999994,949.79334,1209.79334,814.8016675245233,0.16017720644741473,0.008839898739169572,0.010816983069074748,0.011405737774696112,0.018511295437056985,0.017968015917088964,0.017716980657283443
142,SWE,51.60369,2019,1990.0,34156.8202971425,52850.5691792533,0.015165788857880225,117.0,176.0,245.0,Sweden,high,65.39631,124.39631,193.39631,45.57987322764435,0.11673228740726971,,,0.0003084356333868943,,,
143,CHE,153.07716,2019,1990.0,56232.0260800298,69923.9312089954,0.007542839468984486,245.0,460.0,537.0,Switzerland,high,91.92284000000001,306.92284,383.92284,111.72821893170678,0.2701182924238549,,,,,,
144,TJK,820.52581,2019,1990.0,3990.8690350085,3575.28195629146,-0.0037847153088489405,912.0,1294.0,1485.0,Tajikistan,low,91.47419000000002,473.47419,664.47419,783.2581866077339,0.0454191969808555,0.009698421461505013,0.018748630326294036,0.020259007742789104,0.030486463705181377,0.029735074497712732,0.029442626423812568
145,THA,3679.84641,2019,1990.0,7273.05910474223,17997.1330707129,0.031735775601262395,3925.0,4436.0,4726.0,Thailand,upper middle,245.1535899999999,756.1535899999999,1046.15359,1536.7440185812854,0.5823890871083162,0.0002953510019465533,0.0007584321074496359,0.0009565749159821113,0.020017614174660858,0.02002807282285146,0.02003061130441952
146,TLS,2392.45886,2019,2000.0,2314.81009900916,3737.79654389172,0.025540100685612632,2860.0,3261.0,3529.0,Timor-Leste,lower middle,467.5411399999998,868.5411399999998,1136.5411399999998,2267.11547434061,0.052391030732035326,0.01095074927262174,0.013967232907605043,0.015195566162313545,0.03993391440550864,0.03997079580808438,0.03998721612148959
147,TGO,3483.11151,2019,1990.0,1740.3102860814,2073.12978101301,0.006052588657428082,3753.0,4227.0,4470.0,Togo,low,269.8884899999998,743.8884899999998,986.8884899999998,3408.3091552743426,0.021475727811441025,0.011488689247970196,0.017292583829427777,0.018856175267900843,0.047592948705929006,0.047606365605090906,0.04761008435188363
148,TTO,3141.20648,2019,1990.0,9766.81788994698,25306.6179563327,0.03337503694677468,3338.0,3647.0,3933.0,Trinidad and Tobago,high,196.79352000000017,505.79352000000017,791.7935200000002,612.5827771416913,0.8049848741106342,3.418925964981945e-05,6.929385599674376e-05,0.0141333137643882,0.01570782532420778,0.015724240329069605,0.015734578997709914
149,TUN,1325.47129,2019,1990.0,5660.28903741381,11113.8028778222,0.023538725146843742,1716.0,2012.0,2150.0,Tunisia,lower middle,390.52871000000005,686.52871,824.52871,1001.3320952175758,0.24454637171539506,0.004436801601494622,0.005912887003678868,0.006377485142444295,0.014831915915720861,0.014512941832961035,0.01438264053854832
150,TUR,761.64796,2019,1990.0,12535.9196393844,28150.0589486703,0.028287579263843288,808.0,1098.0,1186.0,Türkiye,upper middle,46.35203999999999,336.35204,424.35204,301.5243784325388,0.6041158195545633,0.00025372414766788864,0.0010036691057750957,0.0010881348358831033,0.0048115542751994145,0.004177962485118147,0.004015940163076381
151,TKM,1519.91315,2019,1990.0,7137.60372013329,14992.6039650936,0.02592270789978235,1638.0,2049.0,2242.0,Turkmenistan,upper middle,118.08684999999991,529.0868499999999,722.0868499999999,949.7426173123142,0.3751336270020993,0.0009268246154177096,0.0028316908339005575,0.0033531865709126585,0.011182639448959808,0.010734488524079655,0.010559317206374264
152,UGA,1752.14878,2019,1990.0,901.660809496259,2250.01492164686,0.03203531548922833,2172.0,2815.0,3059.0,Uganda,low,419.85122,1062.85122,1306.85122,1710.6980026195183,0.023657110545419413,0.017886555072216703,0.022811799358403606,0.023712668503734324,0.0345636737906061,0.034061016174992576,0.0464913857610183
153,UKR,404.8818,2019,1990.0,16428.48046875,12804.955078125,-0.008555749160214954,536.0,771.0,810.0,Ukraine,lower middle,131.1182,366.1182,405.1182,312.3659746563074,0.22850082504003044,0.0062513950171543264,0.009480924101348709,0.009713704181304905,0.01526107469045579,0.0147234675087764,0.014625972073319726
154,ARE,3865.06517,2019,1990.0,105893.626059104,71782.1538362575,-0.013317396207980003,3999.0,4481.0,4819.0,United Arab Emirates,high,133.93483000000015,615.9348300000001,953.9348300000001,1.5687452093597458e-10,0.9999999999999594,0.0032434476833729242,0.0031977283083053365,0.0031685309413815865,0.0027464280262257112,0.00275515739146881,0.00275753463389794
155,GBR,40.05914,2019,1990.0,31308.1408749408,47088.2055266782,0.014173449069041721,107.0,171.0,275.0,United Kingdom,high,66.94086,130.94086,234.94086,35.69152538455953,0.10902916576442889,,,0.002797401137468958,,,
156,TZA,1974.18755,2019,1990.0,1338.01904296875,2577.78955078125,0.02286938013999773,2005.0,2683.0,2966.0,Tanzania,lower middle,30.8124499999999,708.8124499999999,991.8124499999999,1916.3825911017668,0.029280378603458,0.003322494976631951,0.01839366123657027,0.02007961006818304,0.032988048591250374,0.032417367119263796,0.0447268418280069
157,USA,967.21914,2019,1990.0,40451.498404837,62470.9299128669,0.015098980577769261,1073.0,1398.0,1528.0,United States,high,105.78085999999996,430.78085999999996,560.78086,30.06573144146865,0.968915284863502,,,,,,
158,URY,627.54541,2019,1990.0,11112.7364045813,23552.842731429,0.02624025341470504,699.0,868.0,991.0,Uruguay,high,71.45459000000005,240.45459000000005,363.45459000000005,323.72864723026186,0.48413510469264387,0.0009230983130164017,0.0021102877286225397,0.0025388178477434575,0.007299818508890388,0.006881463961449619,0.00660657035401413
159,UZB,1080.56806,2019,1990.0,3638.87684030839,7403.74278036323,0.02479589739405985,1194.0,1609.0,1761.0,Uzbekistan,lower middle,113.43193999999994,528.4319399999999,680.4319399999999,935.747204025192,0.1340228916027817,0.004092583472197653,0.00968519718894556,0.010598820537038423,0.020693489067286963,0.020066085703063452,0.019881169806868382
160,VUT,2693.38866,2019,1990.0,2774.13834955161,3070.40405038143,0.003505058440042008,2455.0,2744.0,3003.0,Vanuatu,lower middle,-238.38866000000007,50.61133999999993,309.6113399999999,2588.413120110436,0.038975266157675215,,0.0029833825921223855,0.01004084297081076,0.03036105727583438,0.030148180104277555,0.04247743094100764
161,VNM,3034.63204,2019,1990.0,2099.39464903207,10252.0046223512,0.056206371496060115,3358.0,3840.0,4039.0,Vietnam,lower middle,323.36796000000004,805.36796,1004.36796,2265.2785745600313,0.25352446533846273,0.0019158474834946038,0.00365326212063688,0.004157120193564401,0.027103232521411558,0.027126035603085352,0.02713192631474981
162,WSM,3105.88948,2019,1990.0,3655.95187219683,6346.25634091549,0.01919952300593586,3699.0,4082.0,4222.0,Samoa,upper middle,593.1105200000002,976.1105200000002,1116.1105200000002,2727.4552848745016,0.12184406353232446,0.005944259368441118,0.007714543986592215,0.008197979942853095,0.03322047731590683,0.03323277111855405,0.033235760076047116
163,ZMB,1596.08778,2019,1990.0,2290.03922595464,3372.3589795823,0.013435788993992226,1809.0,2443.0,2765.0,Zambia,lower middle,212.91221999999993,846.9122199999999,1168.91222,1526.5914053229417,0.04354169961570564,0.010447766447016615,0.017585510136399973,0.018969345947458693,0.029775621401767705,0.029177990434223755,0.02894149406578328
164,ZWE,1442.73567,2019,1990.0,2704.75729926729,2203.39680951757,-0.007044450415645831,1498.0,2023.0,2255.0,Zimbabwe,lower middle,55.26432999999997,580.26433,812.26433,1409.953949437896,0.022721917287942373,0.007775638767524962,0.02137103702198684,0.023097166630776655,0.03559438163179274,0.03497331820983596,0.034756843025070205
