ISO,NAME,data,rcp,regnum,ssp,stat,tslice,year,value
TJK,Tajikistan,CDD,rcp26,162,SSP3,PopWeightAv,future,2030,533.0
TKM,Turkmenistan,CDD,rcp26,163,SSP3,mean,future,2030,1190.0
TKM,Turkmenistan,CDD,rcp26,163,SSP3,PopWeightAv,future,2030,1192.5
TLS,East Timor,CDD,rcp26,164,SSP3,mean,future,2030,1852.5
TLS,East Timor,CDD,rcp26,164,SSP3,PopWeightAv,future,2030,1820.5
TON,Tonga,CDD,rcp26,165,SSP3,mean,future,2030,
TON,Tonga,CDD,rcp26,165,SSP3,PopWeightAv,future,2030,
TTO,Trinidad and Tobago,CDD,rcp26,166,SSP3,mean,future,2030,2322.0
TTO,Trinidad and Tobago,CDD,rcp26,166,SSP3,PopWeightAv,future,2030,2325.5
TUN,Tunisia,CDD,rcp26,167,SSP3,mean,future,2030,1380.0
TUN,Tunisia,CDD,rcp26,167,SSP3,PopWeightAv,future,2030,1070.0
TUR,Turkey,CDD,rcp26,168,SSP3,mean,future,2030,369.0
TUR,Turkey,CDD,rcp26,168,SSP3,PopWeightAv,future,2030,442.0
TWN,Taiwan,CDD,rcp26,169,SSP3,mean,future,2030,769.5
TWN,Taiwan,CDD,rcp26,169,SSP3,PopWeightAv,future,2030,1018.5
TZA,United Republic of Tanzania,CDD,rcp26,170,SSP3,mean,future,2030,1101.0
TZA,United Republic of Tanzania,CDD,rcp26,170,SSP3,PopWeightAv,future,2030,1059.0
UGA,Uganda,CDD,rcp26,171,SSP3,mean,future,2030,1332.5
UGA,Uganda,CDD,rcp26,171,SSP3,PopWeightAv,future,2030,1158.5
UKR,Ukraine,CDD,rcp26,172,SSP3,mean,future,2030,217.0
UKR,Ukraine,CDD,rcp26,172,SSP3,PopWeightAv,future,2030,228.5
URY,Uruguay,CDD,rcp26,173,SSP3,mean,future,2030,435.5
URY,Uruguay,CDD,rcp26,173,SSP3,PopWeightAv,future,2030,310.5
USA,United States of America,CDD,rcp26,174,SSP3,mean,future,2030,375.5
USA,United States of America,CDD,rcp26,174,SSP3,PopWeightAv,future,2030,615.5
UZB,Uzbekistan,CDD,rcp26,175,SSP3,mean,future,2030,896.5
UZB,Uzbekistan,CDD,rcp26,175,SSP3,PopWeightAv,future,2030,816.0
VCT,Saint Vincent and the Grenadines,CDD,rcp26,176,SSP3,mean,future,2030,2777.0
VCT,Saint Vincent and the Grenadines,CDD,rcp26,176,SSP3,PopWeightAv,future,2030,2777.0
VEN,Venezuela,CDD,rcp26,177,SSP3,mean,future,2030,2152.5
VEN,Venezuela,CDD,rcp26,177,SSP3,PopWeightAv,future,2030,1998.5
VNM,Viet Nam,CDD,rcp26,178,SSP3,mean,future,2030,1941.0
VNM,Viet Nam,CDD,rcp26,178,SSP3,PopWeightAv,future,2030,2299.5
VUT,Vanuatu,CDD,rcp26,179,SSP3,mean,future,2030,1350.0
VUT,Vanuatu,CDD,rcp26,179,SSP3,PopWeightAv,future,2030,1349.0
WSM,Samoa,CDD,rcp26,180,SSP3,mean,future,2030,2619.5
WSM,Samoa,CDD,rcp26,180,SSP3,PopWeightAv,future,2030,2619.5
YEM,Yemen,CDD,rcp26,181,SSP3,mean,future,2030,1689.5
YEM,Yemen,CDD,rcp26,181,SSP3,PopWeightAv,future,2030,1133.0
ZAF,South Africa,CDD,rcp26,182,SSP3,mean,future,2030,599.0
ZAF,South Africa,CDD,rcp26,182,SSP3,PopWeightAv,future,2030,492.0
ZMB,Zambia,CDD,rcp26,183,SSP3,mean,future,2030,1062.0
ZMB,Zambia,CDD,rcp26,183,SSP3,PopWeightAv,future,2030,986.5
ZWE,Zimbabwe,CDD,rcp26,184,SSP3,mean,future,2030,1021.5
ZWE,Zimbabwe,CDD,rcp26,184,SSP3,PopWeightAv,future,2030,813.5
GUF,French Guiana,CDD,rcp26,185,SSP3,mean,future,2030,2275.5
GUF,French Guiana,CDD,rcp26,185,SSP3,PopWeightAv,future,2030,2242.5
SSD,South Sudan,CDD,rcp26,186,SSP3,mean,future,2030,3004.5
SSD,South Sudan,CDD,rcp26,186,SSP3,PopWeightAv,future,2030,3147.0
ESH,Western Sahara,CDD,rcp26,187,SSP3,mean,future,2030,1834.5
ESH,Western Sahara,CDD,rcp26,187,SSP3,PopWeightAv,future,2030,1620.0
GRL,Greenland,CDD,rcp26,188,SSP3,mean,future,2030,0.0
GRL,Greenland,CDD,rcp26,188,SSP3,PopWeightAv,future,2030,
PRK,North Korea,CDD,rcp26,189,SSP3,mean,future,2030,174.0
PRK,North Korea,CDD,rcp26,189,SSP3,PopWeightAv,future,2030,284.5
ABW,Aruba,CDD,rcp26,1,SSP3,mean,future,2040,
ABW,Aruba,CDD,rcp26,1,SSP3,PopWeightAv,future,2040,
AFG,Afghanistan,CDD,rcp26,2,SSP3,mean,future,2040,931.5
AFG,Afghanistan,CDD,rcp26,2,SSP3,PopWeightAv,future,2040,682.5
AGO,Angola,CDD,rcp26,3,SSP3,mean,future,2040,1002.0
AGO,Angola,CDD,rcp26,3,SSP3,PopWeightAv,future,2040,883.5
ALB,Albania,CDD,rcp26,4,SSP3,mean,future,2040,302.5
ALB,Albania,CDD,rcp26,4,SSP3,PopWeightAv,future,2040,372.5
ARE,United Arab Emirates,CDD,rcp26,5,SSP3,mean,future,2040,3082.5
ARE,United Arab Emirates,CDD,rcp26,5,SSP3,PopWeightAv,future,2040,3008.5
ARG,Argentina,CDD,rcp26,6,SSP3,mean,future,2040,435.0
ARG,Argentina,CDD,rcp26,6,SSP3,PopWeightAv,future,2040,535.5
ARM,Armenia,CDD,rcp26,7,SSP3,mean,future,2040,180.5
ARM,Armenia,CDD,rcp26,7,SSP3,PopWeightAv,future,2040,213.0
AUS,Australia,CDD,rcp26,8,SSP3,mean,future,2040,1553.5
AUS,Australia,CDD,rcp26,8,SSP3,PopWeightAv,future,2040,393.0
AUT,Austria,CDD,rcp26,9,SSP3,mean,future,2040,84.0
AUT,Austria,CDD,rcp26,9,SSP3,PopWeightAv,future,2040,144.0
AZE,Azerbaijan,CDD,rcp26,10,SSP3,mean,future,2040,563.0
AZE,Azerbaijan,CDD,rcp26,10,SSP3,PopWeightAv,future,2040,638.5
BDI,Burundi,CDD,rcp26,11,SSP3,mean,future,2040,562.5
BDI,Burundi,CDD,rcp26,11,SSP3,PopWeightAv,future,2040,529.5
BEL,Belgium,CDD,rcp26,12,SSP3,mean,future,2040,98.5
BEL,Belgium,CDD,rcp26,12,SSP3,PopWeightAv,future,2040,94.0
BEN,Benin,CDD,rcp26,13,SSP3,mean,future,2040,2976.0
BEN,Benin,CDD,rcp26,13,SSP3,PopWeightAv,future,2040,2899.5
BFA,Burkina Faso,CDD,rcp26,14,SSP3,mean,future,2040,3305.0
BFA,Burkina Faso,CDD,rcp26,14,SSP3,PopWeightAv,future,2040,3290.0
BGD,Bangladesh,CDD,rcp26,15,SSP3,mean,future,2040,2242.0
BGD,Bangladesh,CDD,rcp26,15,SSP3,PopWeightAv,future,2040,2254.5
BGR,Bulgaria,CDD,rcp26,16,SSP3,mean,future,2040,309.0
BGR,Bulgaria,CDD,rcp26,16,SSP3,PopWeightAv,future,2040,308.5
BHR,Bahrain,CDD,rcp26,17,SSP3,mean,future,2040,
BHR,Bahrain,CDD,rcp26,17,SSP3,PopWeightAv,future,2040,
BHS,Bahamas,CDD,rcp26,18,SSP3,mean,future,2040,1721.5
BHS,Bahamas,CDD,rcp26,18,SSP3,PopWeightAv,future,2040,2009.0
BIH,Bosnia and Herzegovina,CDD,rcp26,19,SSP3,mean,future,2040,194.5
BIH,Bosnia and Herzegovina,CDD,rcp26,19,SSP3,PopWeightAv,future,2040,198.0
BLR,Belarus,CDD,rcp26,20,SSP3,mean,future,2040,112.5
BLR,Belarus,CDD,rcp26,20,SSP3,PopWeightAv,future,2040,114.0
BLZ,Belize,CDD,rcp26,21,SSP3,mean,future,2040,2111.0
BLZ,Belize,CDD,rcp26,21,SSP3,PopWeightAv,future,2040,2133.0
BOL,Bolivia,CDD,rcp26,22,SSP3,mean,future,2040,1416.5
BOL,Bolivia,CDD,rcp26,22,SSP3,PopWeightAv,future,2040,1295.5
BRA,Brazil,CDD,rcp26,23,SSP3,mean,future,2040,2186.0
BRA,Brazil,CDD,rcp26,23,SSP3,PopWeightAv,future,2040,1390.5
BRB,Barbados,CDD,rcp26,24,SSP3,mean,future,2040,
BRB,Barbados,CDD,rcp26,24,SSP3,PopWeightAv,future,2040,
BRN,Brunei Darussalam,CDD,rcp26,25,SSP3,mean,future,2040,2321.5
BRN,Brunei Darussalam,CDD,rcp26,25,SSP3,PopWeightAv,future,2040,2434.5
BTN,Bhutan,CDD,rcp26,26,SSP3,mean,future,2040,121.5
BTN,Bhutan,CDD,rcp26,26,SSP3,PopWeightAv,future,2040,810.5
BWA,Botswana,CDD,rcp26,27,SSP3,mean,future,2040,1483.0
BWA,Botswana,CDD,rcp26,27,SSP3,PopWeightAv,future,2040,1330.5
CAF,Central African Republic,CDD,rcp26,28,SSP3,mean,future,2040,2174.0
CAF,Central African Republic,CDD,rcp26,28,SSP3,PopWeightAv,future,2040,2066.5
CAN,Canada,CDD,rcp26,29,SSP3,mean,future,2040,23.0
CAN,Canada,CDD,rcp26,29,SSP3,PopWeightAv,future,2040,149.0
CHE,Switzerland,CDD,rcp26,30,SSP3,mean,future,2040,43.5
CHE,Switzerland,CDD,rcp26,30,SSP3,PopWeightAv,future,2040,82.0
CHL,Chile,CDD,rcp26,31,SSP3,mean,future,2040,3.0
CHL,Chile,CDD,rcp26,31,SSP3,PopWeightAv,future,2040,15.5
CHN,China,CDD,rcp26,32,SSP3,mean,future,2040,360.0
CHN,China,CDD,rcp26,32,SSP3,PopWeightAv,future,2040,776.0
CIV,Cote d'Ivoire,CDD,rcp26,33,SSP3,mean,future,2040,2507.5
CIV,Cote d'Ivoire,CDD,rcp26,33,SSP3,PopWeightAv,future,2040,2496.5
CMR,Cameroon,CDD,rcp26,34,SSP3,mean,future,2040,1917.5
CMR,Cameroon,CDD,rcp26,34,SSP3,PopWeightAv,future,2040,1901.0
COD,Dem. Rep. of the Congo,CDD,rcp26,35,SSP3,mean,future,2040,1844.0
COD,Dem. Rep. of the Congo,CDD,rcp26,35,SSP3,PopWeightAv,future,2040,1644.0
COG,Congo,CDD,rcp26,36,SSP3,mean,future,2040,1929.0
COG,Congo,CDD,rcp26,36,SSP3,PopWeightAv,future,2040,1994.5
COL,Colombia,CDD,rcp26,37,SSP3,mean,future,2040,1938.5
COL,Colombia,CDD,rcp26,37,SSP3,PopWeightAv,future,2040,1402.5
COM,Comoros,CDD,rcp26,38,SSP3,mean,future,2040,1514.0
COM,Comoros,CDD,rcp26,38,SSP3,PopWeightAv,future,2040,1514.0
CPV,Cape Verde,CDD,rcp26,39,SSP3,mean,future,2040,
CPV,Cape Verde,CDD,rcp26,39,SSP3,PopWeightAv,future,2040,
CRI,Costa Rica,CDD,rcp26,40,SSP3,mean,future,2040,1805.0
CRI,Costa Rica,CDD,rcp26,40,SSP3,PopWeightAv,future,2040,1469.5
CUB,Cuba,CDD,rcp26,41,SSP3,mean,future,2040,2128.5
CUB,Cuba,CDD,rcp26,41,SSP3,PopWeightAv,future,2040,2117.5
CYP,Cyprus,CDD,rcp26,42,SSP3,mean,future,2040,980.0
CYP,Cyprus,CDD,rcp26,42,SSP3,PopWeightAv,future,2040,1035.5
CZE,Czech Republic,CDD,rcp26,43,SSP3,mean,future,2040,117.0
CZE,Czech Republic,CDD,rcp26,43,SSP3,PopWeightAv,future,2040,125.0
DEU,Germany,CDD,rcp26,44,SSP3,mean,future,2040,105.0
DEU,Germany,CDD,rcp26,44,SSP3,PopWeightAv,future,2040,116.0
DJI,Djibouti,CDD,rcp26,45,SSP3,mean,future,2040,3149.5
DJI,Djibouti,CDD,rcp26,45,SSP3,PopWeightAv,future,2040,3039.0
DNK,Denmark,CDD,rcp26,46,SSP3,mean,future,2040,36.0
DNK,Denmark,CDD,rcp26,46,SSP3,PopWeightAv,future,2040,39.0
DOM,Dominican Republic,CDD,rcp26,47,SSP3,mean,future,2040,1709.5
DOM,Dominican Republic,CDD,rcp26,47,SSP3,PopWeightAv,future,2040,1700.5
DZA,Algeria,CDD,rcp26,48,SSP3,mean,future,2040,2264.0
DZA,Algeria,CDD,rcp26,48,SSP3,PopWeightAv,future,2040,904.5
ECU,Ecuador,CDD,rcp26,49,SSP3,mean,future,2040,1230.0
ECU,Ecuador,CDD,rcp26,49,SSP3,PopWeightAv,future,2040,1796.0
EGY,Egypt,CDD,rcp26,50,SSP3,mean,future,2040,1874.5
EGY,Egypt,CDD,rcp26,50,SSP3,PopWeightAv,future,2040,1394.0
ERI,Eritrea,CDD,rcp26,51,SSP3,mean,future,2040,2654.0
ERI,Eritrea,CDD,rcp26,51,SSP3,PopWeightAv,future,2040,1720.0
ESP,Spain,CDD,rcp26,52,SSP3,mean,future,2040,418.0
ESP,Spain,CDD,rcp26,52,SSP3,PopWeightAv,future,2040,473.5
EST,Estonia,CDD,rcp26,53,SSP3,mean,future,2040,36.0
EST,Estonia,CDD,rcp26,53,SSP3,PopWeightAv,future,2040,34.0
ETH,Ethiopia,CDD,rcp26,54,SSP3,mean,future,2040,1459.0
ETH,Ethiopia,CDD,rcp26,54,SSP3,PopWeightAv,future,2040,584.5
FIN,Finland,CDD,rcp26,55,SSP3,mean,future,2040,14.5
FIN,Finland,CDD,rcp26,55,SSP3,PopWeightAv,future,2040,21.0
FJI,Fiji,CDD,rcp26,56,SSP3,mean,future,2040,1424.5
FJI,Fiji,CDD,rcp26,56,SSP3,PopWeightAv,future,2040,1263.0
FRA,France,CDD,rcp26,57,SSP3,mean,future,2040,178.0
FRA,France,CDD,rcp26,57,SSP3,PopWeightAv,future,2040,201.5
GAB,Gabon,CDD,rcp26,58,SSP3,mean,future,2040,2057.0
GAB,Gabon,CDD,rcp26,58,SSP3,PopWeightAv,future,2040,2175.5
GBR,United Kingdom,CDD,rcp26,59,SSP3,mean,future,2040,20.5
GBR,United Kingdom,CDD,rcp26,59,SSP3,PopWeightAv,future,2040,37.5
GEO,Georgia,CDD,rcp26,60,SSP3,mean,future,2040,190.0
GEO,Georgia,CDD,rcp26,60,SSP3,PopWeightAv,future,2040,289.0
GHA,Ghana,CDD,rcp26,61,SSP3,mean,future,2040,2878.0
GHA,Ghana,CDD,rcp26,61,SSP3,PopWeightAv,future,2040,2795.5
GIN,Guinea,CDD,rcp26,62,SSP3,mean,future,2040,2295.5
GIN,Guinea,CDD,rcp26,62,SSP3,PopWeightAv,future,2040,2198.0
GMB,Gambia,CDD,rcp26,63,SSP3,mean,future,2040,2865.0
GMB,Gambia,CDD,rcp26,63,SSP3,PopWeightAv,future,2040,2772.5
GNB,Guinea-Bissau,CDD,rcp26,64,SSP3,mean,future,2040,2633.5
GNB,Guinea-Bissau,CDD,rcp26,64,SSP3,PopWeightAv,future,2040,2645.0
GNQ,Equatorial Guinea,CDD,rcp26,65,SSP3,mean,future,2040,1721.0
GNQ,Equatorial Guinea,CDD,rcp26,65,SSP3,PopWeightAv,future,2040,1701.0
GRC,Greece,CDD,rcp26,66,SSP3,mean,future,2040,474.5
GRC,Greece,CDD,rcp26,66,SSP3,PopWeightAv,future,2040,546.0
GTM,Guatemala,CDD,rcp26,67,SSP3,mean,future,2040,1652.5
GTM,Guatemala,CDD,rcp26,67,SSP3,PopWeightAv,future,2040,928.5
GUY,Guyana,CDD,rcp26,68,SSP3,mean,future,2040,2359.0
GUY,Guyana,CDD,rcp26,68,SSP3,PopWeightAv,future,2040,2563.5
HKG,"China, Hong Kong SAR",CDD,rcp26,69,SSP3,mean,future,2040,1657.5
HKG,"China, Hong Kong SAR",CDD,rcp26,69,SSP3,PopWeightAv,future,2040,1657.5
HND,Honduras,CDD,rcp26,70,SSP3,mean,future,2040,1592.0
HND,Honduras,CDD,rcp26,70,SSP3,PopWeightAv,future,2040,1308.5
HRV,Croatia,CDD,rcp26,71,SSP3,mean,future,2040,287.0
HRV,Croatia,CDD,rcp26,71,SSP3,PopWeightAv,future,2040,314.5
HTI,Haiti,CDD,rcp26,72,SSP3,mean,future,2040,1860.0
HTI,Haiti,CDD,rcp26,72,SSP3,PopWeightAv,future,2040,1908.0
HUN,Hungary,CDD,rcp26,73,SSP3,mean,future,2040,293.5
HUN,Hungary,CDD,rcp26,73,SSP3,PopWeightAv,future,2040,284.5
IDN,Indonesia,CDD,rcp26,74,SSP3,mean,future,2040,2241.0
IDN,Indonesia,CDD,rcp26,74,SSP3,PopWeightAv,future,2040,2430.0
IND,India,CDD,rcp26,75,SSP3,mean,future,2040,2226.5
IND,India,CDD,rcp26,75,SSP3,PopWeightAv,future,2040,2436.5
IRL,Ireland,CDD,rcp26,76,SSP3,mean,future,2040,4.5
IRL,Ireland,CDD,rcp26,76,SSP3,PopWeightAv,future,2040,6.5
IRN,Iran (Islamic Republic of),CDD,rcp26,77,SSP3,mean,future,2040,1346.5
IRN,Iran (Islamic Republic of),CDD,rcp26,77,SSP3,PopWeightAv,future,2040,1051.0
IRQ,Iraq,CDD,rcp26,78,SSP3,mean,future,2040,2223.5
IRQ,Iraq,CDD,rcp26,78,SSP3,PopWeightAv,future,2040,2342.5
ISL,Iceland,CDD,rcp26,79,SSP3,mean,future,2040,0.0
ISL,Iceland,CDD,rcp26,79,SSP3,PopWeightAv,future,2040,
ISR,Israel,CDD,rcp26,80,SSP3,mean,future,2040,1162.0
ISR,Israel,CDD,rcp26,80,SSP3,PopWeightAv,future,2040,1042.0
ITA,Italy,CDD,rcp26,81,SSP3,mean,future,2040,327.0
ITA,Italy,CDD,rcp26,81,SSP3,PopWeightAv,future,2040,370.5
JAM,Jamaica,CDD,rcp26,82,SSP3,mean,future,2040,1926.0
JAM,Jamaica,CDD,rcp26,82,SSP3,PopWeightAv,future,2040,1772.0
JOR,Jordan,CDD,rcp26,83,SSP3,mean,future,2040,1218.0
JOR,Jordan,CDD,rcp26,83,SSP3,PopWeightAv,future,2040,1025.5
JPN,Japan,CDD,rcp26,84,SSP3,mean,future,2040,347.5
JPN,Japan,CDD,rcp26,84,SSP3,PopWeightAv,future,2040,529.0
KAZ,Kazakhstan,CDD,rcp26,85,SSP3,mean,future,2040,451.5
KAZ,Kazakhstan,CDD,rcp26,85,SSP3,PopWeightAv,future,2040,376.5
KEN,Kenya,CDD,rcp26,86,SSP3,mean,future,2040,2034.5
KEN,Kenya,CDD,rcp26,86,SSP3,PopWeightAv,future,2040,778.0
KGZ,Kyrgyzstan,CDD,rcp26,87,SSP3,mean,future,2040,25.5
KGZ,Kyrgyzstan,CDD,rcp26,87,SSP3,PopWeightAv,future,2040,106.0
KHM,Cambodia,CDD,rcp26,88,SSP3,mean,future,2040,2831.0
KHM,Cambodia,CDD,rcp26,88,SSP3,PopWeightAv,future,2040,2990.5
KOR,Republic of Korea,CDD,rcp26,89,SSP3,mean,future,2040,402.5
KOR,Republic of Korea,CDD,rcp26,89,SSP3,PopWeightAv,future,2040,478.5
KWT,Kuwait,CDD,rcp26,90,SSP3,mean,future,2040,3034.0
KWT,Kuwait,CDD,rcp26,90,SSP3,PopWeightAv,future,2040,3094.0
LAO,Lao People's Dem. Republic,CDD,rcp26,91,SSP3,mean,future,2040,1722.5
LAO,Lao People's Dem. Republic,CDD,rcp26,91,SSP3,PopWeightAv,future,2040,1942.5
LBN,Lebanon,CDD,rcp26,92,SSP3,mean,future,2040,568.5
LBN,Lebanon,CDD,rcp26,92,SSP3,PopWeightAv,future,2040,554.5
LBR,Liberia,CDD,rcp26,93,SSP3,mean,future,2040,2105.0
LBR,Liberia,CDD,rcp26,93,SSP3,PopWeightAv,future,2040,2145.5
LBY,Libyan Arab Jamahiriya,CDD,rcp26,94,SSP3,mean,future,2040,1830.0
LBY,Libyan Arab Jamahiriya,CDD,rcp26,94,SSP3,PopWeightAv,future,2040,1307.0
LCA,St. Lucia,CDD,rcp26,95,SSP3,mean,future,2040,
LCA,St. Lucia,CDD,rcp26,95,SSP3,PopWeightAv,future,2040,
LKA,Sri Lanka,CDD,rcp26,96,SSP3,mean,future,2040,2640.5
LKA,Sri Lanka,CDD,rcp26,96,SSP3,PopWeightAv,future,2040,2363.0
LSO,Lesotho,CDD,rcp26,97,SSP3,mean,future,2040,66.0
LSO,Lesotho,CDD,rcp26,97,SSP3,PopWeightAv,future,2040,78.5
LTU,Lithuania,CDD,rcp26,98,SSP3,mean,future,2040,67.0
LTU,Lithuania,CDD,rcp26,98,SSP3,PopWeightAv,future,2040,68.5
LUX,Luxembourg,CDD,rcp26,99,SSP3,mean,future,2040,130.5
LUX,Luxembourg,CDD,rcp26,99,SSP3,PopWeightAv,future,2040,130.5
LVA,Latvia,CDD,rcp26,100,SSP3,mean,future,2040,49.0
LVA,Latvia,CDD,rcp26,100,SSP3,PopWeightAv,future,2040,52.0
MAC,Macau,CDD,rcp26,101,SSP3,mean,future,2040,
MAC,Macau,CDD,rcp26,101,SSP3,PopWeightAv,future,2040,
MAR,Morocco,CDD,rcp26,102,SSP3,mean,future,2040,921.0
MAR,Morocco,CDD,rcp26,102,SSP3,PopWeightAv,future,2040,672.0
MDA,Republic of Moldova,CDD,rcp26,103,SSP3,mean,future,2040,293.5
MDA,Republic of Moldova,CDD,rcp26,103,SSP3,PopWeightAv,future,2040,292.5
MDG,Madagascar,CDD,rcp26,104,SSP3,mean,future,2040,1106.5
MDG,Madagascar,CDD,rcp26,104,SSP3,PopWeightAv,future,2040,759.5
MDV,Maldives,CDD,rcp26,105,SSP3,mean,future,2040,0.0
MDV,Maldives,CDD,rcp26,105,SSP3,PopWeightAv,future,2040,
MEX,Mexico,CDD,rcp26,106,SSP3,mean,future,2040,1199.5
MEX,Mexico,CDD,rcp26,106,SSP3,PopWeightAv,future,2040,812.5
MKD,TFYR Macedonia,CDD,rcp26,107,SSP3,mean,future,2040,251.5
MKD,TFYR Macedonia,CDD,rcp26,107,SSP3,PopWeightAv,future,2040,235.0
MLI,Mali,CDD,rcp26,108,SSP3,mean,future,2040,3539.5
MLI,Mali,CDD,rcp26,108,SSP3,PopWeightAv,future,2040,3310.0
MLT,Malta,CDD,rcp26,109,SSP3,mean,future,2040,
MLT,Malta,CDD,rcp26,109,SSP3,PopWeightAv,future,2040,
MMR,Myanmar,CDD,rcp26,110,SSP3,mean,future,2040,1607.5
MMR,Myanmar,CDD,rcp26,110,SSP3,PopWeightAv,future,2040,2277.0
MNE,Montenegro,CDD,rcp26,111,SSP3,mean,future,2040,132.0
MNE,Montenegro,CDD,rcp26,111,SSP3,PopWeightAv,future,2040,132.0
MNG,Mongolia,CDD,rcp26,112,SSP3,mean,future,2040,107.5
MNG,Mongolia,CDD,rcp26,112,SSP3,PopWeightAv,future,2040,62.5
MOZ,Mozambique,CDD,rcp26,113,SSP3,mean,future,2040,1601.5
MOZ,Mozambique,CDD,rcp26,113,SSP3,PopWeightAv,future,2040,1579.0
MRT,Mauritania,CDD,rcp26,114,SSP3,mean,future,2040,3371.5
MRT,Mauritania,CDD,rcp26,114,SSP3,PopWeightAv,future,2040,3401.0
MUS,Mauritius,CDD,rcp26,115,SSP3,mean,future,2040,1245.0
MUS,Mauritius,CDD,rcp26,115,SSP3,PopWeightAv,future,2040,1245.0
MWI,Malawi,CDD,rcp26,116,SSP3,mean,future,2040,1068.5
MWI,Malawi,CDD,rcp26,116,SSP3,PopWeightAv,future,2040,1035.5
MYS,Malaysia,CDD,rcp26,117,SSP3,mean,future,2040,2038.0
MYS,Malaysia,CDD,rcp26,117,SSP3,PopWeightAv,future,2040,2258.0
NAM,Namibia,CDD,rcp26,118,SSP3,mean,future,2040,972.0
NAM,Namibia,CDD,rcp26,118,SSP3,PopWeightAv,future,2040,1127.5
NCL,New Caledonia,CDD,rcp26,119,SSP3,mean,future,2040,849.0
NCL,New Caledonia,CDD,rcp26,119,SSP3,PopWeightAv,future,2040,817.5
NER,Niger,CDD,rcp26,120,SSP3,mean,future,2040,3231.0
NER,Niger,CDD,rcp26,120,SSP3,PopWeightAv,future,2040,3473.0
NGA,Nigeria,CDD,rcp26,121,SSP3,mean,future,2040,2772.5
NGA,Nigeria,CDD,rcp26,121,SSP3,PopWeightAv,future,2040,2701.0
NIC,Nicaragua,CDD,rcp26,122,SSP3,mean,future,2040,1980.5
NIC,Nicaragua,CDD,rcp26,122,SSP3,PopWeightAv,future,2040,2009.0
NLD,Netherlands,CDD,rcp26,123,SSP3,mean,future,2040,49.5
NLD,Netherlands,CDD,rcp26,123,SSP3,PopWeightAv,future,2040,54.0
NOR,Norway,CDD,rcp26,124,SSP3,mean,future,2040,4.5
NOR,Norway,CDD,rcp26,124,SSP3,PopWeightAv,future,2040,16.5
NPL,Nepal,CDD,rcp26,125,SSP3,mean,future,2040,581.0
NPL,Nepal,CDD,rcp26,125,SSP3,PopWeightAv,future,2040,1300.5
NZL,New Zealand,CDD,rcp26,126,SSP3,mean,future,2040,6.0
NZL,New Zealand,CDD,rcp26,126,SSP3,PopWeightAv,future,2040,23.5
OMN,Oman,CDD,rcp26,127,SSP3,mean,future,2040,2397.0
OMN,Oman,CDD,rcp26,127,SSP3,PopWeightAv,future,2040,2368.5
PAK,Pakistan,CDD,rcp26,128,SSP3,mean,future,2040,1861.0
PAK,Pakistan,CDD,rcp26,128,SSP3,PopWeightAv,future,2040,2314.0
PAN,Panama,CDD,rcp26,129,SSP3,mean,future,2040,1919.0
PAN,Panama,CDD,rcp26,129,SSP3,PopWeightAv,future,2040,1989.0
PER,Peru,CDD,rcp26,130,SSP3,mean,future,2040,1170.0
PER,Peru,CDD,rcp26,130,SSP3,PopWeightAv,future,2040,790.5
PHL,Philippines,CDD,rcp26,131,SSP3,mean,future,2040,2083.0
PHL,Philippines,CDD,rcp26,131,SSP3,PopWeightAv,future,2040,2244.5
PNG,Papua New Guinea,CDD,rcp26,132,SSP3,mean,future,2040,1916.5
PNG,Papua New Guinea,CDD,rcp26,132,SSP3,PopWeightAv,future,2040,1511.5
POL,Poland,CDD,rcp26,133,SSP3,mean,future,2040,107.0
POL,Poland,CDD,rcp26,133,SSP3,PopWeightAv,future,2040,111.0
PRI,Puerto Rico,CDD,rcp26,134,SSP3,mean,future,2040,1687.0
PRI,Puerto Rico,CDD,rcp26,134,SSP3,PopWeightAv,future,2040,1599.5
PRT,Portugal,CDD,rcp26,135,SSP3,mean,future,2040,338.0
PRT,Portugal,CDD,rcp26,135,SSP3,PopWeightAv,future,2040,286.0
PRY,Paraguay,CDD,rcp26,136,SSP3,mean,future,2040,1735.5
PRY,Paraguay,CDD,rcp26,136,SSP3,PopWeightAv,future,2040,1390.5
PSE,Occupied Palestinian Terr.,CDD,rcp26,137,SSP3,mean,future,2040,1010.0
PSE,Occupied Palestinian Terr.,CDD,rcp26,137,SSP3,PopWeightAv,future,2040,1013.5
PYF,French Polynesia,CDD,rcp26,138,SSP3,mean,future,2040,350.0
PYF,French Polynesia,CDD,rcp26,138,SSP3,PopWeightAv,future,2040,700.0
QAT,Qatar,CDD,rcp26,139,SSP3,mean,future,2040,3187.0
QAT,Qatar,CDD,rcp26,139,SSP3,PopWeightAv,future,2040,3219.0
ROU,Romania,CDD,rcp26,140,SSP3,mean,future,2040,235.5
ROU,Romania,CDD,rcp26,140,SSP3,PopWeightAv,future,2040,277.0
RUS,Russian Federation,CDD,rcp26,141,SSP3,mean,future,2040,51.5
RUS,Russian Federation,CDD,rcp26,141,SSP3,PopWeightAv,future,2040,186.0
RWA,Rwanda,CDD,rcp26,142,SSP3,mean,future,2040,294.0
RWA,Rwanda,CDD,rcp26,142,SSP3,PopWeightAv,future,2040,255.0
SAU,Saudi Arabia,CDD,rcp26,143,SSP3,mean,future,2040,2631.5
